title,overview,poster_path,vote_average,genre_ids
Men in Black,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent K and new recruit Agent J find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,7.222,"[28, 12, 35, 878]"
Lilo & Stitch,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",/cFuLvQJPoZpuruAtN3rVnMmLIH8.jpg,7.561,"[16, 10751, 35, 878]"
Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,7.535,"[28, 878, 12]"
Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,7.037,"[16, 35, 10751, 12, 14]"
Chal Mera Putt 3,"Chal Mera Putt 3 revolves around the lives of illegal immigrants in UK, their friendship and their constant struggle of finding a home away from home.",/vhlwENeB4bDPl1YeSiPLNfDAJnz.jpg,6.0,"[35, 18]"
Lucy,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",/kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg,6.475,"[28, 878]"
Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",/1m3W6cpgwuIyjtg5nSnPx7yFkXW.jpg,6.688,"[27, 9648]"
Guy Ritchie's The Covenant,"After an ambush, Afghan interpreter Ahmed goes to Herculean lengths to save US Army Sergeant John Kinley's life. When Kinley learns that Ahmed and his family were not given safe passage to America as promised, he must return to the war zone and repay his debt.",/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg,7.719,"[10752, 28, 53]"
Midway,"This war drama depicts the U.S. and Japanese forces in the naval Battle of Midway, which became a turning point for Americans during World War II.",/vCzGV28YFmWubUn1jh8ytagYocR.jpg,6.6,"[28, 18, 36, 10752]"
The Rajasaab,"Seeking his lost grandfather, a young man enters a haunted mansion and awakens a family curse powerful enough to upend both his life and reality.",/nRy56JePNbXgaZc76gqZkB6FFne.jpg,5.2,"[35, 27, 14, 28]"
The Twilight Saga: New Moon,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",/k2qTooPlHffgNABNWxeJdGMglPK.jpg,5.99,"[12, 14, 18, 10749]"
Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,6.265,"[53, 28]"
All the Good Eyes,"The story chronicles four decades in the lives of a family deeply rooted in the soil of Northeast China. Through times of prosperity and hardship, they navigate cycles of love and hatred, fortune and misfortune. Though buffeted by the twists of fate, they never relinquish their steadfast guardianship of one another and the profound commitment to this ancestral land that sustains them.",/2lCe3wAq9KpyHwRZo28PeRMZgFm.jpg,6.0,"[18, 10749, 80]"
Basic Instinct,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,6.9,"[53, 9648]"
Original Sin,"A young man is plunged into a life of subterfuge, deceit and mistaken identity in pursuit of a femme fatale whose heart is never quite within his grasp.",/7wB76uteIjw95oygMdCkmcibJg3.jpg,6.1,"[53, 18, 9648, 10749, 36]"
The Legend of 1900,"Musician Max Tooney goes to sell his prized Conn trumpet to a music shop, where he plays the instrument one last time. The shopkeeper recognises the song as one on a record matrix he found and asks who the piece is by. Tooney tells the story of an infant found abandoned in the first class dining room of the four-stacker ocean-liner SS Virginian on 1 January 1900. Danny Boodman, a coal-man from the boiler room, names the boy Danny Boodman T. D. Lemon 1900, after himself, the fruit crate the boy was found in, and the year, and raises him as his own.",/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,8.24,"[18, 10402]"
Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg,7.122,"[14, 16, 10751]"
The Weapon,"""O. R.U.ZH.I. E ""is the abbreviation of the names of friends: O - Oleg, a military pensioner, R - Roman, a scientist, an employee of a research institute, U - Ulyana, a television correspondent, Zh - Zhenya, a physicist, doctor of sciences, I - Igor, entrepreneur, former reporter, husband of Ulyana, E - Egor, laboratory assistant at the provincial research center.  Oleg and Roman experience the latest weapons - a rifle with exceptional range and destructive power. The tests are successful, and Oleg is trying to interest the military with these weapons.",/9brC3BKaIhj51OlydlRyGMpNl8G.jpg,7.7,[18]
The Company of Wolves,"An adaptation of Angela Carter's fairy tales. Young Rosaleen dreams of a village in the dark woods, where Granny tells her cautionary tales in which innocent maidens are tempted by wolves who are hairy on the inside. As Rosaleen grows into womanhood, will the wolves come for her too?",/2g2YPws1MiEWTodUE8u3qOf78XS.jpg,6.315,"[27, 14]"
The Witch: Part 1. The Subversion,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.",/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg,7.919,"[28, 878]"
Wonder,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",/sONh3LYGFcVDTy8pm1tbSOB13Li.jpg,8.107,"[10751, 18]"
Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",/sYgimsiBywqVwJI8H4sETke8m7v.jpg,7.184,"[9648, 53]"
The Prince of Egypt,"The strong bond between two Royal Egyptian brothers is challenged when their chosen responsibilities set them at odds, with extraordinary consequences.",/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,7.307,"[12, 16, 18, 10751]"
In Time,"In the not-too-distant future, the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest struggle to negotiate for their immortality. A poor young man who suddenly comes into a fortune of time finds himself on the run from a corrupt police force known as the ""time keepers"".",/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg,6.97,"[28, 53, 878]"
Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,/r6q9wZK5a2K51KFj4LWVID6Ja1r.jpg,7.62,"[80, 35, 28, 12]"
Scream VI,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg,6.95,"[27, 53, 80]"
The Internship,"A CIA-trained assassin recruits other graduates from her secret childhood program, The Internship, to violently destroy the organization. The CIA fights back with deadly force.",/fYqSOkix4rbDiZW0ACNnvZCpT6X.jpg,6.3,[28]
Wrong Turn 3: Left for Dead,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",/84s4LMWuGbm4xPWW5PSbHyQhh33.jpg,5.705,"[27, 53]"
Casino Royale,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg,7.569,"[12, 28, 53]"
The Red Book Ritual: Gates of Hell,"Robbie embarks on a dangerous quest to contact his deceased girlfriend through a ritual that summons the dead. He heads to an abandoned house with a group of young people to perform the ""Red Book Ritual."" But during the summoning, supernatural forces awaken. Now they must face ancient horrors to survive.",/dOLRsvnjOB6rCx6olyRsMT92PxI.jpg,6.3,[27]
Star Wars: Episode II - Attack of the Clones,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot into the heart of the Separatist movement and the beginning of the Clone Wars.",/oZNPzxqM2s5DyVWab09NTQScDQt.jpg,6.594,"[12, 28, 878]"
Brokeback Mountain,"In 1960s Wyoming, two men develop a strong emotional and sexual relationship that endures as a lifelong connection complicating their lives as they get married and start families of their own.",/aByfQOQBNa4CMFwIgq3QrqY2ZHh.jpg,7.785,"[18, 10749]"
Man on Fire,"Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.",/grCGLCcTHv9TChibzOwzUpykcjB.jpg,7.463,"[28, 18, 53]"
How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,7.751,"[16, 10751, 12]"
The Ministry of Ungentlemanly Warfare,"During World War II, the British Army assigns a group of competent soldiers to carry out a mission against the Nazi forces behind enemy lines... A true story about a secret British WWII organization — the Special Operations Executive. Founded by Winston Churchill, their irregular warfare against the Germans helped to change the course of the war, and gave birth to modern black operations.",/8aF0iAKH9MJMYAZdi0Slg77RYa2.jpg,7.0,"[28, 35, 10752]"
Three,"After a yachting accident, a millionaire and his wife are shipwrecked on a desert island along with their former deckhand, Manuel.",/v45dAZ1vI4NUqcYcLUmGVXHGYFj.jpg,5.612,"[12, 18, 53]"
The Dictator,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,/n0W7kajF4GFMRk2c0wWwMQqTaDM.jpg,6.23,[35]
